district,date,total_demand,growth_rate
Buxar,2025-08-31,557,4.46078431372549
Buxar,2025-09-30,882,0.5834829443447038
Cachar,2025-03-31,453,0.5049833887043189
Cachar,2025-06-30,338,0.34126984126984117
Cachar,2025-08-31,444,4.349397590361446
Cachar,2025-10-31,622,0.2931392931392931
Cachar,2025-12-31,215,0.5579710144927537
Central Delhi,2025-04-30,309,2.3225806451612905
Central Delhi,2025-06-30,172,4.0588235294117645
Central Delhi,2025-08-31,524,39.30769230769231
Central Delhi,2025-10-31,217,1.0471698113207548
Chamarajanagar,2025-03-31,6,1.0
Chamarajanagar,2025-04-30,11,0.8333333333333333
Chamarajanagar,2025-06-30,6,1.0
Chamarajanagar,2025-08-31,14,1.3333333333333335
Chamarajanagar,2025-10-31,22,10.0
Chamarajanagar,2025-12-31,13,0.4444444444444444
Chamarajanagar *,2025-08-31,2,1.0
Chamba,2025-03-31,63,0.7027027027027026
Chamba,2025-05-31,96,0.7142857142857142
Chamba,2025-06-30,152,0.5833333333333333
Chamba,2025-08-31,196,2.5
Chamba,2025-09-30,265,0.3520408163265305
Chamoli,2025-04-30,97,1.0638297872340425
Chamoli,2025-06-30,68,3.533333333333333
Chamoli,2025-08-31,75,7.333333333333334
Chamoli,2025-10-31,145,3.1428571428571432
Champawat,2025-04-30,74,2.7
Champawat,2025-06-30,98,3.2608695652173916
Champawat,2025-08-31,190,4.428571428571429
Champawat,2025-10-31,96,1.9090909090909092
Champawat,2025-12-31,82,0.4385964912280702
Champhai,2025-03-31,70,9.0
Champhai,2025-08-31,20,19.0
Champhai,2025-10-31,26,1.8888888888888888
Champhai,2025-12-31,39,1.1666666666666665
Chamrajanagar,2025-04-30,108,0.588235294117647
Chamrajanagar,2025-06-30,110,0.6666666666666667
Chamrajanagar,2025-08-31,154,1.7017543859649122
Chamrajanagar,2025-10-31,101,0.5303030303030303
Chamrajanagar,2025-12-31,150,2.488372093023256
Chamrajnagar,2025-04-30,39,8.75
Chamrajnagar,2025-06-30,22,4.5
Chamrajnagar,2025-08-31,29,1.4166666666666665
Chamrajnagar,2025-11-30,6,1.0
Chamrajnagar,2025-12-31,21,2.5
Chandauli,2025-04-30,892,1.963455149501661
Chandauli,2025-08-31,788,1.8864468864468864
Chandauli,2025-10-31,1247,1.2149200710479575
Chandel,2025-03-31,94,0.46875
Chandel,2025-06-30,65,9.833333333333334
Chandel,2025-08-31,13,12.0
Chandel,2025-09-30,33,1.5384615384615383
Chandel,2025-10-31,192,4.818181818181818
Chandel,2025-12-31,39,0.25806451612903225
Chandigarh,2025-03-31,253,0.9166666666666667
Chandigarh,2025-08-31,467,8.729166666666666
Chandigarh,2025-12-31,322,8.2
Chandrapur,2025-03-31,337,1.6960000000000002
Chandrapur,2025-04-30,814,1.4154302670623147
Chandrapur,2025-06-30,631,0.581453634085213
Chandrapur,2025-07-31,1698,1.6909667194928684
Chandrapur,2025-10-31,613,1.5435684647302903
Chandrapur,2025-11-30,1003,0.636215334420881
Changlang,2025-03-31,155,6.75
Changlang,2025-08-31,37,0.6818181818181819
Changlang,2025-09-30,81,1.189189189189189
Changlang,2025-11-30,78,0.8571428571428572
Charaideo,2025-04-30,40,0.33333333333333326
Charaideo,2025-05-31,80,1.0
Charaideo,2025-09-30,157,3.617647058823529
Charkhi Dadri,2025-03-31,63,1.25
Charkhi Dadri,2025-05-31,75,1.6785714285714284
Charkhi Dadri,2025-08-31,89,8.88888888888889
Charkhi Dadri,2025-10-31,59,0.4750000000000001
Charkhi Dadri,2025-12-31,54,0.2857142857142858
Chatra,2025-04-30,76,0.8999999999999999
Chatra,2025-06-30,275,2.3132530120481927
Chatra,2025-08-31,693,11.375
Chatra,2025-12-31,288,1.9387755102040818
Chatrapati Sambhaji Nagar,2025-04-30,42,9.5
Chatrapati Sambhaji Nagar,2025-05-31,127,2.0238095238095237
Chatrapati Sambhaji Nagar,2025-11-30,3,2.0
Chatrapati Sambhaji Nagar,2025-12-31,6,1.0
Chengalpattu,2025-03-31,255,0.30102040816326525
Chengalpattu,2025-07-31,175,2.125
Chengalpattu,2025-10-31,227,1.986842105263158
Chennai,2025-06-30,595,0.4547677261613692
Chennai,2025-10-31,1172,0.43451652386780903
Chennai,2025-11-30,1593,0.3592150170648465
Chhatarpur,2025-03-31,575,1.6376146788990824
Chhatarpur,2025-06-30,360,0.46341463414634143
Chhatarpur,2025-08-31,776,1.5359477124183005
Chhatrapati Sambhajinagar,2025-03-31,124,1.1754385964912282
Chhatrapati Sambhajinagar,2025-07-31,84,1.3333333333333335
Chhatrapati Sambhajinagar,2025-08-31,203,1.4166666666666665
Chhatrapati Sambhajinagar,2025-12-31,200,1.1052631578947367
Chhindwara,2025-04-30,434,0.8547008547008548
Chhindwara,2025-08-31,649,1.2771929824561403
Chhindwara,2025-12-31,689,2.607329842931937
Chhotaudepur,2025-04-30,77,1.0810810810810811
Chhotaudepur,2025-06-30,50,0.8518518518518519
Chhotaudepur,2025-08-31,156,155.0
Chickmagalur,2025-06-30,67,0.28846153846153855
Chickmagalur,2025-08-31,113,1.8974358974358974
Chickmagalur,2025-10-31,89,0.2535211267605635
Chickmagalur,2025-12-31,108,1.5714285714285716
Chikkaballapur,2025-03-31,264,4.28
Chikkaballapur,2025-06-30,345,2.9655172413793105
Chikkaballapur,2025-08-31,372,2.795918367346939
Chikkaballapur,2025-12-31,261,1.1048387096774195
Chikkamagaluru,2025-03-31,91,1.116279069767442
Chikkamagaluru,2025-06-30,59,4.363636363636363
Chikkamagaluru,2025-08-31,111,3.8260869565217392
Chikkamagaluru,2025-10-31,84,1.1
Chikkamagaluru,2025-12-31,76,0.7674418604651163
Chikmagalur,2025-02-28,6,1.0
Chikmagalur,2025-07-31,2,1.0
Chikmagalur,2025-08-31,12,5.0
Chikmagalur,2025-10-31,14,1.0
Chikmagalur,2025-12-31,22,6.333333333333333
Chirang,2025-04-30,165,4.689655172413793
Chirang,2025-08-31,114,10.4
Chirang,2025-10-31,216,1.5714285714285716
Chitradurga,2025-04-30,356,0.5752212389380531
Chitradurga,2025-06-30,180,2.5294117647058822
Chitradurga,2025-08-31,545,7.257575757575758
Chitradurga,2025-10-31,237,0.267379679144385
Chitradurga,2025-12-31,243,0.3728813559322033
Chitrakoot,2025-04-30,488,29.5
Chitrakoot,2025-08-31,522,0.969811320754717
Chitrakoot,2025-10-31,480,2.8095238095238093
Chitrakoot,2025-12-31,318,0.42600896860986537
Chittaurgarh,2025-04-30,20,1.5
Chittaurgarh,2025-06-30,10,0.6666666666666667
Chittaurgarh,2025-08-31,7,6.0
Chittaurgarh,2025-09-30,18,1.5714285714285716
Chittaurgarh,2025-10-31,24,0.33333333333333326
Chittaurgarh,2025-12-31,26,1.0
Chittoor,2025-03-31,1239,1.4105058365758754
Chittoor,2025-08-31,980,1.6923076923076925
Chittoor,2025-11-30,1004,0.8122743682310469
Chittorgarh,2025-03-31,558,2.9295774647887325
Chittorgarh,2025-06-30,403,1.1902173913043477
Chittorgarh,2025-08-31,611,14.275
Chittorgarh,2025-10-31,191,0.29054054054054057
Chittorgarh,2025-11-30,431,1.256544502617801
Chumukedima,2025-03-31,18,1.5714285714285716
Chumukedima,2025-05-31,5,1.5
Chumukedima,2025-06-30,67,12.4
Chumukedima,2025-09-30,7,0.75
Chumukedima,2025-11-30,14,3.666666666666667
Churachandpur,2025-03-31,372,11.4
Churachandpur,2025-06-30,91,0.5423728813559323
Churachandpur,2025-08-31,148,73.0
Churachandpur,2025-11-30,98,2.3793103448275863
Churachandpur,2025-12-31,152,0.5510204081632653
Churu,2025-03-31,476,2.4244604316546763
Churu,2025-06-30,502,1.448780487804878
Churu,2025-08-31,612,7.052631578947368
Churu,2025-11-30,434,1.0666666666666669
Coimbatore,2025-06-30,588,1.0275862068965518
Coimbatore,2025-08-31,1178,1.1694290976058932
Coimbatore,2025-11-30,1004,0.4363376251788269
Cooch Behar,2025-04-30,1820,2.721881390593047
Cooch Behar,2025-06-30,1177,1.6749999999999998
Cooch Behar,2025-08-31,872,1.1425061425061425
Cooch Behar,2025-10-31,1479,1.2788906009244991
Cooch Behar,2025-12-31,1015,0.3734776725304465
Cuddalore,2025-03-31,854,0.8405172413793103
Cuddalore,2025-06-30,407,1.2119565217391304
Cuddalore,2025-08-31,777,0.6496815286624205
Cuddalore,2025-10-31,629,0.33545647558386404
Cuddalore,2025-12-31,1001,0.4118476727785614
Cuddapah,2025-03-31,595,0.7146974063400577
Cuddapah,2025-06-30,612,0.25409836065573765
Cuddapah,2025-08-31,859,1.9620689655172412
Cuddapah,2025-11-30,628,0.417607223476298
Cuttack,2025-03-31,452,1.4171122994652405
Cuttack,2025-08-31,407,8.25
Cuttack,2025-10-31,374,0.2635135135135136
Cuttack,2025-11-30,494,0.320855614973262
Dadra & Nagar Haveli,2025-04-30,4,0.33333333333333326
Dadra & Nagar Haveli,2025-10-31,5,1.5
Dadra and Nagar Haveli,2025-02-28,47,4.222222222222222
Dadra and Nagar Haveli,2025-03-31,65,0.38297872340425543
Dadra and Nagar Haveli,2025-04-30,127,0.9538461538461538
Dadra and Nagar Haveli,2025-06-30,62,0.5897435897435896
Dadra and Nagar Haveli,2025-08-31,116,115.0
Dadra and Nagar Haveli,2025-12-31,66,6.333333333333333
Dahod,2025-03-31,225,0.7045454545454546
Dahod,2025-06-30,117,0.647887323943662
Dahod,2025-08-31,377,24.133333333333333
Dahod,2025-12-31,286,0.48958333333333326
Dakshin Bastar Dantewada,2025-03-31,46,2.5384615384615383
Dakshin Bastar Dantewada,2025-08-31,8,7.0
Dakshin Bastar Dantewada,2025-09-30,59,6.375
Dakshin Bastar Dantewada,2025-10-31,169,1.8644067796610169
Dakshin Bastar Dantewada,2025-12-31,102,9.2
Dakshin Dinajpur,2025-04-30,795,0.5317919075144508
Dakshin Dinajpur,2025-10-31,883,4.384146341463414
Dakshin Dinajpur,2025-12-31,1205,1.1403197158081704
Dakshina Kannada,2025-03-31,431,0.7663934426229508
Dakshina Kannada,2025-06-30,565,1.8680203045685277
Dakshina Kannada,2025-08-31,719,1.8645418326693228
Dakshina Kannada,2025-10-31,450,0.5202702702702702
Dakshina Kannada,2025-12-31,400,0.408450704225352
Daman,2025-04-30,20,0.33333333333333326
Daman,2025-08-31,28,1.7999999999999998
Damoh,2025-06-30,179,0.4672131147540983
Damoh,2025-08-31,326,1.9908256880733943
Damoh,2025-10-31,228,2.737704918032787
Damoh,2025-12-31,262,1.3185840707964602
Dantewada,2025-02-28,11,1.75
Dantewada,2025-06-30,15,6.5
Dantewada,2025-08-31,19,0.2666666666666666
Dantewada,2025-09-30,41,1.1578947368421053
Dantewada,2025-11-30,8,1.0
Dantewada,2025-12-31,21,1.625
Darbhanga,2025-04-30,1593,0.3025347506132461
Darbhanga,2025-08-31,1597,3.3045822102425877
Darjeeling,2025-06-30,450,3.4117647058823533
Darjeeling,2025-08-31,660,1.727272727272727
Darjeeling,2025-10-31,715,2.9285714285714284
Darjiling,2025-02-28,139,1.8367346938775508
Darjiling,2025-04-30,74,0.9473684210526316
Darjiling,2025-06-30,191,10.235294117647058
Darjiling,2025-08-31,127,1.0158730158730158
Darjiling,2025-10-31,257,1.7052631578947368
Darjiling,2025-12-31,26,0.625
Darrang,2025-04-30,255,0.536144578313253
Darrang,2025-08-31,192,1.8656716417910446
Darrang,2025-10-31,349,1.0057471264367814
Darrang,2025-12-31,147,5.681818181818182
Datia,2025-05-31,133,0.38541666666666674
Datia,2025-08-31,312,2.627906976744186
Datia,2025-11-30,263,0.6134969325153374
Datia,2025-12-31,530,1.0152091254752853
Dausa,2025-03-31,377,1.4966887417218544
Dausa,2025-05-31,191,0.256578947368421
Dausa,2025-06-30,327,0.712041884816754
Dausa,2025-08-31,252,4.478260869565218
Dausa,2025-10-31,253,0.7569444444444444
Dausa,2025-12-31,439,0.3936507936507936
Davanagere,2025-03-31,29,0.3181818181818181
Davanagere,2025-06-30,37,4.285714285714286
Davanagere,2025-08-31,46,2.066666666666667
Davanagere,2025-12-31,50,2.3333333333333335
Davangere,2025-04-30,232,0.35672514619883033
Davangere,2025-06-30,239,3.596153846153846
Davangere,2025-08-31,295,7.428571428571429
Davangere,2025-10-31,308,2.85
Davangere,2025-12-31,332,1.1419354838709679
Debagarh,2025-03-31,81,3.2631578947368425
Debagarh,2025-08-31,14,1.7999999999999998
Debagarh,2025-09-30,50,2.5714285714285716
Debagarh,2025-10-31,69,0.3799999999999999
Debagarh,2025-12-31,113,0.5694444444444444
Deeg,2025-05-31,7,6.0
Deeg,2025-08-31,8,7.0
Deeg,2025-12-31,5,4.0
Deeg ,2025-02-28,5,0.6666666666666667
Deeg ,2025-03-31,11,1.2000000000000002
Deeg ,2025-04-30,14,0.2727272727272727
Deeg ,2025-08-31,8,1.0
Deeg ,2025-11-30,12,2.0
Dehradun,2025-04-30,572,3.80672268907563
Dehradun,2025-08-31,377,0.4444444444444444
Dehradun,2025-12-31,263,0.44505494505494503
Deoghar,2025-03-31,265,0.456043956043956
Deoghar,2025-05-31,193,0.6083333333333334
Deoghar,2025-06-30,444,1.300518134715026
Deoghar,2025-08-31,1072,18.85185185185185
Deoghar,2025-12-31,581,1.461864406779661
Deoria,2025-04-30,1046,0.32572877059569083
Deoria,2025-06-30,1318,0.8828571428571428
Deoria,2025-08-31,1449,1.1277533039647576
Deoria,2025-10-31,960,0.30081300813008127
Deoria,2025-12-31,680,0.43157894736842106
Devbhumi Dwarka,2025-04-30,53,0.32499999999999996
Devbhumi Dwarka,2025-06-30,53,1.12
Devbhumi Dwarka,2025-08-31,56,55.0
Devbhumi Dwarka,2025-12-31,92,2.1724137931034484
Dewas,2025-03-31,130,0.31313131313131315
Dewas,2025-07-31,127,2.8484848484848486
Dewas,2025-08-31,164,0.2913385826771653
Dewas,2025-10-31,106,0.7966101694915255
Dewas,2025-11-30,178,0.679245283018868
Dewas,2025-12-31,416,1.3370786516853932
Dhalai,2025-03-31,149,15.555555555555557
Dhalai,2025-04-30,354,1.3758389261744965
Dhalai,2025-08-31,151,9.785714285714286
Dhalai,2025-11-30,75,0.6666666666666667
Dhalai,2025-12-31,121,0.6133333333333333
Dhalai  *,2025-08-31,14,13.0
Dhalai  *,2025-10-31,11,10.0
Dhamtari,2025-03-31,213,2.9444444444444446
Dhamtari,2025-06-30,187,0.9684210526315788
Dhamtari,2025-08-31,609,151.25
Dhamtari,2025-10-31,488,2.2533333333333334
Dhanbad,2025-04-30,743,2.6965174129353233
Dhanbad,2025-06-30,846,4.794520547945205
Dhanbad,2025-08-31,677,4.459677419354839
Dhanbad,2025-10-31,801,0.5892857142857142
Dhanbad,2025-12-31,690,0.6235294117647059
Dhar,2025-03-31,620,1.6609442060085837
Dhar,2025-08-31,952,12.222222222222221
Dhar,2025-12-31,509,0.4753623188405798
Dharashiv,2025-02-28,18,0.3846153846153846
Dharashiv,2025-03-31,41,1.2777777777777777
Dharashiv,2025-08-31,52,1.3636363636363638
Dharashiv,2025-12-31,64,5.4
Dharmapuri,2025-04-30,397,0.5095057034220531
Dharmapuri,2025-06-30,324,2.24
Dharmapuri,2025-08-31,347,2.017391304347826
Dharmapuri,2025-10-31,431,0.6968503937007875
Dharwad,2025-03-31,328,0.31200000000000006
Dharwad,2025-06-30,271,2.763888888888889
Dharwad,2025-08-31,326,0.4173913043478261
Dharwad,2025-10-31,239,0.5723684210526316
Dhaulpur,2025-05-31,3,0.5
Dhaulpur,2025-08-31,5,0.6666666666666667
Dhaulpur,2025-09-30,13,1.6
Dhemaji,2025-04-30,112,0.6470588235294117
Dhemaji,2025-08-31,121,5.722222222222222
Dhemaji,2025-10-31,122,0.31182795698924726
Dhenkanal,2025-03-31,247,0.976
Dhenkanal,2025-06-30,201,1.3647058823529412
Dhenkanal,2025-08-31,253,17.071428571428573
Dhenkanal,2025-11-30,349,0.47881355932203395
Dhenkanal,2025-12-31,489,0.4011461318051577
Dholpur,2025-03-31,492,0.6621621621621621
Dholpur,2025-05-31,212,0.29268292682926833
Dholpur,2025-06-30,412,0.9433962264150944
Dholpur,2025-08-31,270,4.294117647058823
Dholpur,2025-11-30,529,1.168032786885246
Dhubri,2025-04-30,870,0.4285714285714286
Dhubri,2025-08-31,603,8.136363636363637
Dhubri,2025-10-31,1056,0.8365217391304347
Dhubri,2025-12-31,335,2.8068181818181817
Dhule,2025-03-31,450,2.1690140845070425
Dhule,2025-05-31,398,0.6936170212765957
Dhule,2025-07-31,559,0.9078498293515358
Dhule,2025-10-31,436,0.9728506787330318
Dhule,2025-11-30,773,0.7729357798165137
Dibang Valley,2025-08-31,6,5.0
Dibrugarh,2025-06-30,161,0.28800000000000003
Dibrugarh,2025-08-31,168,11.923076923076923
Dibrugarh,2025-09-30,267,0.5892857142857142
Dibrugarh,2025-10-31,384,0.4382022471910112
Dibrugarh,2025-12-31,213,3.26
Didwana-Kuchaman,2025-03-31,8,7.0
Didwana-Kuchaman,2025-06-30,8,3.0
Didwana-Kuchaman,2025-08-31,14,0.75
Dima Hasao,2025-04-30,5,4.0
Dima Hasao,2025-06-30,5,1.5
Dima Hasao,2025-08-31,7,2.5
Dimapur,2025-08-31,95,46.5
Dimapur,2025-12-31,28,0.33333333333333326
Dindigul,2025-06-30,342,0.8288770053475936
Dindigul,2025-08-31,705,2.0
Dindigul,2025-11-30,527,0.7335526315789473
Dindori,2025-08-31,447,23.833333333333332
Dindori,2025-12-31,235,10.75
Diu,2025-04-30,26,5.5
Diu,2025-08-31,15,4.0
Diu,2025-12-31,6,2.0
Doda,2025-05-31,54,1.5714285714285716
Doda,2025-06-30,148,1.740740740740741
Doda,2025-08-31,166,165.0
Doda,2025-10-31,51,1.5499999999999998
Doda,2025-12-31,92,1.1904761904761907
Dohad,2025-03-31,60,0.6666666666666667
Dohad,2025-08-31,28,13.0
Dohad,2025-09-30,45,0.6071428571428572
Dohad,2025-12-31,68,0.6585365853658536
Dr. B. R. Ambedkar Konaseema,2025-03-31,126,1.3333333333333335
Dr. B. R. Ambedkar Konaseema,2025-05-31,90,0.9148936170212767
Dr. B. R. Ambedkar Konaseema,2025-07-31,103,0.30379746835443044
Dr. B. R. Ambedkar Konaseema,2025-08-31,130,0.2621359223300972
Dr. B. R. Ambedkar Konaseema,2025-11-30,149,1.6140350877192984
Dumka,2025-03-31,392,0.2894736842105263
Dumka,2025-05-31,325,0.7195767195767195
Dumka,2025-08-31,656,7.0
Dumka,2025-10-31,677,1.6972111553784859
Dumka,2025-12-31,671,0.5284738041002277
Dungarpur,2025-03-31,731,0.4708249496981891
Dungarpur,2025-06-30,379,2.032
Dungarpur,2025-08-31,416,31.0
Dungarpur,2025-10-31,403,1.3846153846153846
Durg,2025-03-31,296,0.9602649006622517
Durg,2025-04-30,510,0.722972972972973
Durg,2025-08-31,420,27.0
Durg,2025-12-31,241,0.9917355371900827
East,2025-03-31,65,3.6428571428571432
East,2025-08-31,91,5.066666666666666
East,2025-11-30,134,2.6216216216216215
East Champaran,2025-04-30,1881,0.5035971223021583
East Champaran,2025-08-31,2035,4.31331592689295
East Champaran,2025-09-30,3074,0.5105651105651106
East Champaran,2025-12-31,1539,3.870253164556962
East Delhi,2025-03-31,694,2.0982142857142856
East Delhi,2025-08-31,505,2.4121621621621623
East Delhi,2025-10-31,541,1.393805309734513
East Garo Hills,2025-04-30,23,2.2857142857142856
East Garo Hills,2025-05-31,32,0.3913043478260869
East Garo Hills,2025-08-31,110,109.0
East Garo Hills,2025-10-31,130,3.333333333333333
East Godavari,2025-03-31,1001,0.9743589743589745
East Godavari,2025-06-30,785,0.45101663585951934
East Godavari,2025-08-31,808,0.5449330783938815
East Godavari,2025-09-30,1033,0.2784653465346534
East Godavari,2025-11-30,1309,0.9566517189835575
East Jaintia Hills,2025-04-30,53,0.32499999999999996
East Jaintia Hills,2025-08-31,97,47.5
East Jaintia Hills,2025-12-31,46,0.4375
East Kameng,2025-04-30,110,1.6829268292682928
East Kameng,2025-10-31,74,36.0
East Kameng,2025-12-31,42,2.8181818181818183
East Khasi Hills,2025-03-31,165,0.39830508474576276
East Khasi Hills,2025-04-30,234,0.4181818181818182
East Khasi Hills,2025-08-31,85,20.25
East Khasi Hills,2025-09-30,143,0.6823529411764706
East Khasi Hills,2025-12-31,275,1.5462962962962963
East Midnapore,2025-04-30,338,1.1392405063291138
East Midnapore,2025-06-30,266,0.8999999999999999
East Midnapore,2025-08-31,371,1.541095890410959
East Midnapore,2025-10-31,373,1.2071005917159763
East Midnapur,2025-02-28,4,1.0
East Nimar,2025-03-31,47,1.35
East Nimar,2025-05-31,24,0.7142857142857142
East Nimar,2025-06-30,70,1.9166666666666665
East Nimar,2025-07-31,103,0.47142857142857153
East Nimar,2025-08-31,165,0.6019417475728155
East Nimar,2025-12-31,95,0.6964285714285714
East Siang,2025-03-31,4,0.33333333333333326
East Siang,2025-04-30,55,12.75
East Siang,2025-09-30,17,2.4
East Siang,2025-10-31,34,1.0
East Sikkim,2025-04-30,38,1.7142857142857144
East Sikkim,2025-07-31,20,3.0
East Sikkim,2025-08-31,64,2.2
East Sikkim,2025-10-31,19,0.46153846153846145
East Sikkim,2025-11-30,70,2.6842105263157894
East Singhbhum,2025-04-30,434,0.8951965065502183
East Singhbhum,2025-06-30,350,1.1739130434782608
East Singhbhum,2025-08-31,731,4.375
East Singhbhum,2025-10-31,529,0.5558823529411765
East Singhbhum,2025-12-31,672,1.3496503496503496
Eastern West Khasi Hills,2025-02-28,5,4.0
Eastern West Khasi Hills,2025-05-31,5,4.0
Eastern West Khasi Hills,2025-12-31,3,2.0
Eluru,2025-03-31,143,0.6436781609195403
Eluru,2025-06-30,68,0.4782608695652173
Eluru,2025-07-31,200,1.9411764705882355
Eluru,2025-11-30,132,1.75
Ernakulam,2025-03-31,708,1.058139534883721
Ernakulam,2025-06-30,764,1.4331210191082802
Ernakulam,2025-08-31,992,2.4444444444444446
Ernakulam,2025-10-31,504,0.32981530343007925
Ernakulam,2025-12-31,684,0.976878612716763
Erode,2025-03-31,850,0.4731369150779896
Erode,2025-06-30,421,1.170103092783505
Erode,2025-08-31,484,0.4984520123839009
Erode,2025-11-30,706,1.270096463022508
Etah,2025-04-30,428,0.2625368731563422
Etah,2025-05-31,722,0.6869158878504673
Etah,2025-07-31,586,0.4723618090452262
Etah,2025-12-31,612,1.0065573770491802
Etawah,2025-04-30,547,4.20952380952381
Etawah,2025-07-31,552,0.6000000000000001
Etawah,2025-10-31,640,1.570281124497992
Faizabad,2025-04-30,733,1.9676113360323888
Faizabad,2025-06-30,875,0.9188596491228069
Faizabad,2025-08-31,650,0.6049382716049383
Faridabad,2025-04-30,1207,3.25
Faridabad,2025-08-31,191,0.6186440677966101
Faridabad,2025-09-30,350,0.8324607329842932
Faridabad,2025-10-31,803,1.2942857142857145
Faridabad,2025-12-31,1398,3.314814814814815
Faridkot,2025-03-31,114,0.5833333333333333
Faridkot,2025-04-30,156,0.368421052631579
Faridkot,2025-06-30,54,5.75
Faridkot,2025-08-31,68,0.2592592592592593
Faridkot,2025-11-30,100,0.6129032258064515
Farrukhabad,2025-03-31,336,0.2584269662921348
Farrukhabad,2025-05-31,637,0.7262872628726287
Farrukhabad,2025-08-31,1048,2.1951219512195124
Farrukhabad,2025-10-31,812,1.1886792452830188
Fatehabad,2025-03-31,187,0.5583333333333333
Fatehabad,2025-06-30,253,1.3425925925925926
Fatehabad,2025-08-31,269,52.8
Fatehgarh Sahib,2025-04-30,122,1.1785714285714284
Fatehgarh Sahib,2025-06-30,159,0.43243243243243246
Fatehgarh Sahib,2025-09-30,65,0.911764705882353
Fatehgarh Sahib,2025-10-31,96,0.476923076923077
Fatehgarh Sahib,2025-11-30,171,0.78125
Fatehpur,2025-04-30,659,0.501138952164009
Fatehpur,2025-06-30,540,0.8815331010452963
Fatehpur,2025-07-31,689,0.2759259259259259
Fatehpur,2025-08-31,931,0.35123367198838906
Fatehpur,2025-10-31,1119,1.944736842105263
Fazilka,2025-04-30,275,0.3157894736842106
Fazilka,2025-08-31,100,4.882352941176471
Fazilka,2025-10-31,227,1.1214953271028039
Ferozepur,2025-08-31,110,14.714285714285714
Ferozepur,2025-09-30,153,0.3909090909090909
Ferozepur,2025-12-31,161,0.9166666666666667
Firozabad,2025-03-31,462,0.3275862068965518
Firozabad,2025-04-30,2911,5.300865800865801
Firozabad,2025-06-30,771,0.5607287449392713
Firozabad,2025-10-31,1281,0.90625
Firozpur,2025-06-30,127,0.9242424242424243
Firozpur,2025-08-31,117,15.714285714285715
Firozpur,2025-10-31,68,0.44680851063829796
Gadag,2025-03-31,125,1.358490566037736
Gadag,2025-06-30,122,1.7111111111111112
Gadag,2025-08-31,211,0.6356589147286822
Gadag,2025-12-31,292,2.65
Gadag *,2025-03-31,22,2.6666666666666665
Gadag *,2025-06-30,13,2.25
Gadag *,2025-11-30,4,3.0
Gadchiroli,2025-03-31,352,2.0344827586206895
Gadchiroli,2025-04-30,470,0.3352272727272727
Gadchiroli,2025-10-31,253,1.3644859813084111
Gadchiroli,2025-12-31,326,0.4424778761061947
Gajapati,2025-03-31,169,1.5223880597014925
Gajapati,2025-06-30,134,0.675
Gajapati,2025-08-31,171,84.5
Gajapati,2025-10-31,178,0.913978494623656
Ganderbal,2025-05-31,20,1.2222222222222223
Ganderbal,2025-06-30,85,3.25
Ganderbal,2025-08-31,84,83.0
Gandhinagar,2025-03-31,301,1.5083333333333333
Gandhinagar,2025-06-30,225,2.4615384615384617
Gandhinagar,2025-08-31,352,87.0
Ganganagar,2025-03-31,461,0.5841924398625429
Ganganagar,2025-06-30,243,0.9596774193548387
Ganganagar,2025-08-31,413,67.83333333333333
Ganganagar,2025-10-31,426,0.4440677966101696
Ganganagar,2025-11-30,643,0.5093896713615023
Ganjam,2025-03-31,679,0.502212389380531
Ganjam,2025-04-30,895,0.3181148748159057
Ganjam,2025-06-30,792,0.9899497487437185
Ganjam,2025-08-31,968,23.82051282051282
Ganjam,2025-10-31,701,0.7746835443037974
Garhwa,2025-05-31,129,1.8043478260869565
Garhwa,2025-06-30,615,3.767441860465116
Garhwa,2025-08-31,287,2.2988505747126435
Garhwa,2025-09-30,477,0.6620209059233448
Garhwa,2025-12-31,579,3.32089552238806
Garhwa *,2025-08-31,14,6.0
Garhwa *,2025-11-30,13,0.625
Garhwal,2025-05-31,6,5.0
Garhwal,2025-09-30,6,2.0
Garhwal,2025-12-31,8,1.0
Gariyaband,2025-03-31,110,0.9642857142857142
Gariyaband,2025-04-30,266,1.418181818181818
Gariyaband,2025-06-30,199,4.852941176470588
Gariyaband,2025-08-31,158,14.8
Gariyaband,2025-09-30,348,1.2025316455696204
Gariyaband,2025-10-31,465,0.3362068965517242
Gariyaband,2025-12-31,252,8.692307692307692
Gaurela-pendra-marwahi,2025-04-30,20,1.8571428571428572
Gaurela-pendra-marwahi,2025-10-31,12,5.0
Gaurela-pendra-marwahi,2025-12-31,7,1.3333333333333335
Gautam Buddha Nagar,2025-04-30,923,4.071428571428571
Gautam Buddha Nagar,2025-06-30,1051,1.0487329434697856
Gautam Buddha Nagar,2025-10-31,675,1.9094827586206895
Gaya,2025-08-31,2373,8.26953125
Gaya,2025-12-31,1653,1.6321656050955413
Ghaziabad,2025-04-30,1517,3.034574468085107
Ghaziabad,2025-08-31,1330,0.8370165745856353
Ghaziabad,2025-10-31,1288,0.8089887640449438
Ghazipur,2025-04-30,1263,2.5577464788732396
Ghazipur,2025-06-30,984,0.34242837653478864
Ghazipur,2025-08-31,1467,0.8406524466750314
Ghazipur,2025-10-31,1396,1.5153153153153154
Gir Somnath,2025-03-31,109,0.703125
Gir Somnath,2025-06-30,73,1.28125
Gir Somnath,2025-08-31,79,38.5
Gir Somnath,2025-12-31,104,2.466666666666667
Giridih,2025-05-31,320,1.0915032679738563
