district,date,total_demand,growth_rate
Uttara Kannada,2025-09-30,962,0.7651376146788991
East Sikkim,2025-11-30,148,0.7619047619047619
Dakshin Bastar Dantewada,2025-11-30,426,0.7603305785123966
Ananthapuramu,2025-12-31,1862,0.7599243856332702
Mumbai( Sub Urban ),2025-11-30,306,0.7586206896551724
Lalitpur,2025-11-30,2509,0.7582340574632096
Kozhikode,2025-10-31,4849,0.7568840579710145
Nizamabad,2025-10-31,4158,0.7566539923954372
Samba,2025-05-31,205,0.7521367521367521
Pithoragarh,2025-11-30,732,0.7511961722488039
Shivamogga,2025-10-31,863,0.7505070993914806
Hisar,2025-09-30,1144,0.7492354740061162
Patiala,2025-10-31,2325,0.7428785607196402
North Cachar Hills,2025-10-31,238,0.7372262773722629
Kokrajhar,2025-12-31,1280,0.7367706919945727
Raigad,2025-04-30,2321,0.7359760658189978
Barnala,2025-10-31,802,0.7359307359307359
Jalore,2025-12-31,111,0.734375
Srikakulam,2025-10-31,4541,0.7332061068702289
Jammu,2025-10-31,1810,0.7304015296367112
Kakinada,2025-12-31,1181,0.7291361639824305
Kathua,2025-10-31,750,0.728110599078341
Shahdara,2025-12-31,630,0.726027397260274
Panna,2025-07-31,1158,0.7257824143070044
Davanagere,2025-10-31,245,0.7253521126760563
Kolhapur,2025-11-30,11349,0.7247720364741641
Sangrur,2025-10-31,2061,0.7246861924686192
Korba,2025-06-30,1421,0.7245145631067962
Ballari,2025-12-31,738,0.7242990654205608
Bilaspur,2025-12-31,7151,0.7227174174897615
Sangareddy,2025-10-31,2198,0.7225705329153604
Yamunanagar,2025-10-31,31,0.7222222222222223
Sirsa,2025-12-31,2044,0.7205387205387206
Jalaun,2025-11-30,3260,0.7185028993147073
Bijnor,2025-11-30,11573,0.7180819477434679
K.v. Rangareddy,2025-09-30,7586,0.7178442028985508
Jogulamba Gadwal,2025-10-31,2017,0.7165957446808511
Balaghat,2025-09-30,1108,0.7151702786377709
Mau,2025-09-30,3675,0.7148856742883807
Gaya,2025-09-30,11148,0.7145493694247924
Sabarkantha,2025-12-31,2678,0.7133717210492643
Sonipat,2025-06-30,896,0.7131931166347993
Surat,2025-12-31,11949,0.7126272036691987
Surajpur,2025-12-31,2227,0.7104454685099846
Peddapalli,2025-10-31,889,0.7096153846153845
Hisar,2025-12-31,1943,0.7088830255057168
New Delhi,2025-10-31,157,0.7065217391304348
Belagavi,2025-10-31,2256,0.7065052950075643
Sheopur,2025-12-31,1162,0.7063142437591776
Guntur,2025-10-31,5862,0.7060535506402794
Bengaluru,2025-09-30,5403,0.7060309441111461
The Dangs,2025-10-31,363,0.704225352112676
Mysore,2025-10-31,1346,0.7037974683544304
Kamrup,2025-10-31,2753,0.703589108910891
Kargil,2025-12-31,247,0.703448275862069
Thrissur,2025-10-31,3865,0.701144366197183
Dadra & Nagar Haveli,2025-10-31,17,0.7
Lahul & Spiti,2025-12-31,17,0.7
Tirap,2025-11-30,51,0.7
Satara,2025-11-30,9622,0.6958054282692985
Hooghly,2025-11-30,13050,0.6945851188157381
West Karbi Anglong,2025-12-31,66,0.6923076923076923
Yamuna Nagar,2025-10-31,1491,0.6904761904761905
Haveri *,2025-10-31,49,0.6896551724137931
Darjeeling,2025-11-30,3331,0.6891480730223123
Y. S. R,2025-10-31,888,0.688212927756654
Kachchh,2025-07-31,3712,0.6865061335756475
Shamli,2025-11-30,3989,0.6852555978031263
Rohtak,2025-10-31,972,0.6845753899480069
Visakhapatnam,2025-10-31,5184,0.6820246593121351
Madhubani,2025-10-31,10996,0.6805746599419227
Rampur,2025-11-30,5829,0.6798270893371758
Surendranagar,2025-12-31,89,0.679245283018868
Bijapur,2025-12-31,2480,0.674544226873734
East Jaintia Hills,2025-10-31,159,0.6736842105263159
Ratnagiri,2025-11-30,5151,0.6718597857838364
Kamrup Metro,2025-10-31,1267,0.6715039577836412
Madhepura,2025-10-31,5939,0.6710748452447945
Dhemaji,2025-12-31,1215,0.668956043956044
hooghly,2025-11-30,5,0.6666666666666667
Kargil,2025-10-31,165,0.6666666666666667
Tirupathur,2025-11-30,5,0.6666666666666667
Saitual,2025-12-31,10,0.6666666666666667
S.A.S Nagar(Mohali),2025-10-31,185,0.6666666666666667
Koriya,2025-12-31,1828,0.666362807657247
Khagaria,2025-09-30,4795,0.664352655328011
Chandigarh,2025-07-31,2250,0.6642011834319526
Bastar,2025-10-31,3512,0.6628787878787878
Shaheed Bhagat Singh Nagar,2025-10-31,364,0.6621004566210045
Dindigul,2025-09-30,2432,0.6600682593856655
Kabeerdham,2025-10-31,783,0.6588983050847457
Kolkata,2025-11-30,6537,0.65871606191322
Longleng,2025-12-31,68,0.6585365853658536
Bangalore Rural,2025-04-30,1306,0.6573604060913705
Charkhi Dadri,2025-10-31,535,0.6563467492260062
Khargone,2025-09-30,1622,0.6551020408163266
North Twenty Four Parganas,2025-11-30,1383,0.6543062200956937
Sehore,2025-06-30,1505,0.6538461538461537
Gurgaon,2025-10-31,3101,0.6529850746268657
Banka,2025-10-31,5198,0.6527821939586644
Mumbai City,2025-10-31,1856,0.6527159394479074
Kottayam,2025-10-31,2257,0.6510607168983176
Leh,2025-12-31,292,0.6497175141242937
West Delhi,2025-10-31,4055,0.6483739837398375
Mumbai City,2025-09-30,1123,0.6466275659824048
Peren,2025-10-31,163,0.6464646464646464
Bongaigaon,2025-04-30,1335,0.6461159062885327
Rajouri,2025-10-31,811,0.6450304259634889
Mahabubnagar,2025-10-31,5914,0.6446051167964404
Sukma,2025-10-31,863,0.6438095238095238
Palamu,2025-10-31,3939,0.6433041301627034
Umaria,2025-12-31,805,0.6428571428571428
Jamnagar,2025-12-31,2751,0.6423880597014926
Gajapati,2025-10-31,1046,0.6394984326018809
Gomati,2025-10-31,339,0.6376811594202898
Karaikal,2025-09-30,375,0.6375545851528384
Tehri Garhwal,2025-11-30,1020,0.637239165329053
Bangalore Rural,2025-10-31,1542,0.6369426751592357
Upper Subansiri,2025-10-31,108,0.6363636363636365
Mahasamund,2025-05-31,1742,0.6356807511737088
Goalpara,2025-07-31,2642,0.6349009900990099
Jharsuguda,2025-10-31,848,0.6339113680154143
Alluri Sitharama Raju,2025-10-31,464,0.6338028169014085
Chhatarpur,2025-04-30,1426,0.6334478808705613
Gadchiroli,2025-06-30,612,0.6319999999999999
Mahesana,2025-09-30,1586,0.6300102774922918
Balod,2025-10-31,1859,0.6292725679228748
Pathanamthitta,2025-10-31,1481,0.6292629262926293
Chittaurgarh,2025-11-30,171,0.6285714285714286
Warangal Urban,2025-10-31,503,0.6278317152103561
Kalaburagi,2025-12-31,1405,0.6261574074074074
Kalimpong,2025-11-30,130,0.625
Kannur,2025-10-31,3275,0.6245039682539681
Ranchi,2025-10-31,3768,0.6241379310344828
Manendragarh–Chirmiri–Bharatpur,2025-12-31,380,0.6239316239316239
Medak,2025-10-31,4988,0.6221138211382113
Hasan,2025-10-31,600,0.6216216216216217
Seraikela-Kharsawan,2025-10-31,1581,0.6215384615384616
Barpeta,2025-12-31,2784,0.6186046511627907
West Godavari,2025-10-31,4965,0.6183181225554106
Gadag,2025-12-31,1299,0.6176836861768369
Nalgonda,2025-10-31,7695,0.6176161446289679
Vijayanagara,2025-12-31,669,0.6159420289855073
Champhai,2025-10-31,231,0.6153846153846154
Upper Siang,2025-12-31,21,0.6153846153846154
Mancherial,2025-10-31,1673,0.6148648648648649
Rupnagar,2025-10-31,654,0.6148148148148149
Nagaon,2025-10-31,6002,0.6138746974993279
Bellary,2025-10-31,1610,0.6116116116116117
Uttarkashi,2025-04-30,427,0.6113207547169812
Kolasib,2025-10-31,219,0.6102941176470589
Gopalganj,2025-10-31,6221,0.6058337635518845
Rajkot,2025-12-31,5099,0.6054785894206549
Pauri Garhwal,2025-11-30,1024,0.6050156739811912
Thane,2025-05-31,8441,0.6044478236076791
Mumbai City,2025-12-31,2573,0.6041147132169575
South Delhi,2025-12-31,5338,0.6025217652356649
Balrampur,2025-12-31,6100,0.6023115313895455
Durg,2025-12-31,2934,0.6006546644844517
Siang,2025-12-31,24,0.6000000000000001
Chatra,2025-12-31,2562,0.5992509363295879
Rohtas,2025-10-31,7613,0.5990338164251208
Tonk,2025-11-30,1904,0.598656591099916
Jhargram,2025-09-30,449,0.5978647686832741
Chatrapati Sambhaji Nagar,2025-11-30,134,0.5952380952380953
Purnia,2025-10-31,10134,0.5946498819826909
Deeg ,2025-10-31,51,0.59375
Tumkur,2025-12-31,1489,0.5925133689839572
Pashchimi Singhbhum,2025-12-31,457,0.5923344947735192
North West Delhi,2025-09-30,3823,0.592253227821741
Kota,2025-11-30,2777,0.5914040114613182
Kanker,2025-10-31,1113,0.5900000000000001
Gadag *,2025-10-31,62,0.5897435897435896
Hoshiarpur,2025-09-30,1321,0.5877403846153846
Cooch Behar,2025-10-31,10988,0.5855699855699856
Diu,2025-10-31,65,0.5853658536585367
Bahraich,2025-12-31,7757,0.58144750254842
Thoubal,2025-10-31,3237,0.5797950219619326
Haridwar,2025-09-30,2988,0.5784469096671949
Palnadu,2025-10-31,664,0.5771971496437054
Suryapet,2025-10-31,3416,0.577100646352724
Chitradurga,2025-10-31,1587,0.5759682224428997
Mandi,2025-10-31,888,0.5716814159292036
Howrah,2025-11-30,8318,0.5715095409030795
Janjgir - Champa,2025-11-30,22,0.5714285714285714
jajpur,2025-12-31,11,0.5714285714285714
Bageshwar,2025-11-30,287,0.5683060109289617
Ganganagar,2025-06-30,1245,0.5680100755667505
Jagatsinghapur,2025-12-31,757,0.5640495867768596
Kawardha,2025-06-30,7454,0.5639949643306756
Mumbai,2025-10-31,6101,0.5639579594975648
Tarn Taran,2025-10-31,1582,0.5632411067193677
Y. S. R,2025-12-31,1126,0.5617198335644937
Bundi,2025-11-30,1372,0.5608646188850968
Lucknow,2025-07-31,6659,0.5594847775175644
Janjgir-champa,2025-12-31,5083,0.55920245398773
Nuapada,2025-09-30,946,0.5584843492586491
Adilabad,2025-10-31,4570,0.5581316058643027
South Delhi,2025-04-30,13534,0.5577808471454879
Mahasamund,2025-12-31,3903,0.5568408456322298
Najafgarh,2025-10-31,14,0.5555555555555556
Jagitial,2025-10-31,1232,0.5555555555555556
Srikakulam,2025-09-30,2620,0.5548961424332344
East Midnapore,2025-11-30,2367,0.5541694024950754
Garhwa,2025-10-31,1952,0.5541401273885351
Sonapur,2025-10-31,688,0.5530474040632054
Pathankot,2025-10-31,590,0.5526315789473684
Kanpur Nagar,2025-11-30,7750,0.551862234681618
Chikkamagaluru,2025-10-31,419,0.5518518518518518
Karnal,2025-04-30,779,0.5517928286852589
Nanded,2025-11-30,26357,0.5512330057089048
Puducherry,2025-10-31,949,0.5506535947712419
Bulandshahr,2025-07-31,5751,0.5505527096252358
Punch,2025-10-31,634,0.550122249388753
Sagar,2025-06-30,1699,0.5487693710118504
Nagaon,2025-12-31,5099,0.5484360765259642
Udalguri,2025-12-31,1124,0.5482093663911847
Komaram Bheem,2025-10-31,1774,0.5479930191972078
Sirmaur,2025-12-31,743,0.5479166666666666
Narsinghpur,2025-12-31,741,0.546972860125261
East Kameng,2025-10-31,116,0.5466666666666666
Aizawl,2025-10-31,671,0.5460829493087558
Sri Sathya Sai,2025-12-31,1129,0.5444596443228453
Osmanabad,2025-11-30,9943,0.5444237340789064
Dhalai,2025-12-31,841,0.5431192660550459
South Salmara Mankachar,2025-12-31,1026,0.5428571428571429
Koriya,2025-10-31,1589,0.5427184466019417
Jhunjhunu,2025-10-31,111,0.5416666666666667
Pulwama,2025-12-31,874,0.5414462081128748
Namakkal,2025-09-30,2045,0.5410700828937454
Maihar,2025-12-31,208,0.5407407407407407
Mumbai Suburban,2025-10-31,5977,0.5404639175257733
Chikkaballapur,2025-10-31,1313,0.5392731535756154
Goalpara,2025-12-31,1973,0.5390015600624025
Namchi,2025-11-30,20,0.5384615384615385
Kakinada,2025-05-31,1555,0.5380811078140455
Vizianagaram,2025-07-31,718,0.537473233404711
Udham Singh Nagar,2025-09-30,2633,0.5370694687682429
Khandwa,2025-09-30,408,0.5338345864661653
Gurgaon,2025-06-30,1874,0.5335515548281506
Saharsa,2025-09-30,5102,0.5325923700811055
Aligarh,2025-11-30,7885,0.532555879494655
Narayanpur,2025-12-31,386,0.5317460317460319
Bapatla,2025-12-31,617,0.531017369727047
Chittoor,2025-06-30,2941,0.5301768990634756
Chickmagalur,2025-10-31,664,0.5299539170506913
Kalaburagi,2025-10-31,1300,0.5294117647058822
Jammu,2025-09-30,1046,0.5292397660818713
Medchal-malkajgiri,2025-10-31,4168,0.5289801907556859
Agar Malwa,2025-12-31,402,0.5285171102661597
Shahdara,2025-06-30,1829,0.5279866332497911
Sultanpur,2025-09-30,5619,0.5264873675631623
Sarangarh-Bilaigarh,2025-10-31,360,0.5254237288135593
Koppal,2025-06-30,816,0.5252336448598132
Tumakuru,2025-12-31,1214,0.5251256281407035
Pakur,2025-10-31,2318,0.5249999999999999
Badgam,2025-10-31,544,0.5238095238095237
South Goa,2025-10-31,905,0.5235690235690236
Meerut,2025-11-30,6953,0.5227770477441962
Ujjain,2025-06-30,1833,0.5224252491694352
Udalguri,2025-10-31,933,0.5220228384991843
Alirajpur,2025-12-31,1143,0.521970705725699
Banas Kantha,2025-12-31,35,0.5217391304347827
Sheohar,2025-09-30,1756,0.5216637781629117
Punch,2025-12-31,845,0.5197841726618706
Banaskantha,2025-12-31,3890,0.51953125
Fazilka,2025-12-31,991,0.5176110260336906
Wayanad,2025-10-31,948,0.5167999999999999
Hamirpur,2025-11-30,2722,0.5155902004454342
Vijayapura,2025-12-31,1411,0.5155746509129968
Annamayya,2025-12-31,939,0.514516129032258
Nalbari,2025-12-31,1125,0.5141318977119784
Raichur,2025-10-31,2036,0.5137546468401486
Sambalpur,2025-10-31,1796,0.5130581297388375
Gurgaon,2025-09-30,1876,0.5129032258064516
Haora,2025-11-30,4193,0.5126262626262625
Rampur,2025-07-31,14254,0.5110781299692568
West Champaran,2025-10-31,16887,0.5104651162790699
Chamrajnagar,2025-10-31,145,0.5104166666666667
Bhilwara,2025-11-30,3139,0.5091346153846155
Churu,2025-10-31,1812,0.5087427144046628
Ganganagar,2025-12-31,2078,0.5057971014492753
Imphal East,2025-11-30,5682,0.5047669491525424
Rajgarh,2025-10-31,1149,0.5039267015706805
Karimganj,2025-09-30,1069,0.5035161744022503
Palnadu,2025-05-31,983,0.5030581039755351
Kakching,2025-10-31,263,0.5028571428571429
North West Delhi,2025-12-31,6057,0.5014873574615766
Chhindwara,2025-06-30,2444,0.5012285012285012
Chamarajanagar *,2025-11-30,3,0.5
Jyotiba Phule Nagar,2025-11-30,42,0.5
Leparada,2025-11-30,3,0.5
Meluri,2025-12-31,3,0.5
Jyotiba Phule Nagar,2025-12-31,63,0.5
Chamrajnagar,2025-12-31,120,0.5
KOLKATA,2025-11-30,3,0.5
Dr. B. R. Ambedkar Konaseema,2025-10-31,469,0.49840255591054317
Lucknow,2025-12-31,10801,0.49619060811746785
Kullu,2025-10-31,566,0.4934036939313984
Unakoti,2025-12-31,218,0.4931506849315068
Kabeerdham,2025-12-31,1004,0.4918276374442794
Mulugu,2025-10-31,759,0.4911591355599214
Gurdaspur,2025-10-31,2982,0.49025487256371814
Balaghat,2025-12-31,1818,0.48894348894348894
Vijayapura,2025-10-31,1182,0.48866498740554154
Nirmal,2025-10-31,2219,0.488262910798122
Anakapalli,2025-10-31,552,0.4878706199460916
Puruliya,2025-11-30,8047,0.4877056757256424
K.v. Rangareddy,2025-10-31,11273,0.48602689164249924
Yamunanagar,2025-11-30,46,0.4838709677419355
Tumakuru,2025-05-31,488,0.48328267477203646
Chennai,2025-10-31,6593,0.48323959505061875
Uttar Bastar Kanker,2025-11-30,838,0.48318584070796455
Shahdol,2025-12-31,1444,0.48254620123203296
East Singhbhum,2025-10-31,2366,0.48245614035087714
Ranipet,2025-10-31,77,0.48076923076923084
Mandya,2025-06-30,718,0.4804123711340207
Dhenkanal,2025-10-31,1795,0.4798021434460016
Bastar,2025-07-31,2696,0.47888096544157976
Uttar Dinajpur,2025-07-31,7450,0.47846794999007747
Tenkasi,2025-09-30,411,0.47841726618705027
Puducherry,2025-09-30,612,0.4782608695652173
Srikakulam,2025-06-30,2082,0.47764371894960966
Mysuru,2025-04-30,1523,0.47720659553831224
Shajapur,2025-12-31,1490,0.4752475247524752
Ayodhya,2025-12-31,802,0.47426470588235303
Ramanagar,2025-10-31,1096,0.4731182795698925
Diu,2025-12-31,50,0.47058823529411775
Pashchim Champaran,2025-10-31,100,0.47058823529411775
Dadra & Nagar Haveli,2025-11-30,25,0.47058823529411775
Varanasi,2025-11-30,8274,0.47041052070374967
Mahabubnagar,2025-09-30,3596,0.4695545565999182
Barabanki,2025-11-30,379,0.46899224806201545
Bargarh,2025-10-31,2147,0.46853625170998625
Shivamogga,2025-09-30,493,0.46726190476190466
Harda *,2025-11-30,66,0.46666666666666656
Kendrapara,2025-10-31,1883,0.46651090342679136
Palghar,2025-09-30,2211,0.46618037135278523
Baksa,2025-12-31,953,0.46615384615384614
Haora,2025-10-31,2772,0.46589106292966687
Hailakandi,2025-10-31,1372,0.46424759871931687
Yadgir,2025-10-31,1328,0.46416758544652703
Narmadapuram,2025-07-31,306,0.46411483253588526
Baudh,2025-10-31,101,0.46376811594202905
Rajouri,2025-12-31,745,0.4636542239685659
Komaram Bheem,2025-09-30,1146,0.4636015325670497
Chamrajanagar,2025-12-31,719,0.46138211382113825
Siddharthnagar,2025-12-31,6528,0.46072946968001793
Purba Champaran,2025-10-31,73,0.45999999999999996
Palnadu,2025-06-30,1435,0.4598168870803663
Gulbarga,2025-12-31,1537,0.45963912630579307
West Tripura,2025-10-31,2237,0.4592302674494455
Uttara Kannada,2025-10-31,1403,0.4584199584199584
Jayashankar Bhupalpally,2025-10-31,1244,0.45838218053927315
Junagadh,2025-12-31,2225,0.4580602883355176
Malkangiri,2025-10-31,1519,0.4577735124760076
Mau,2025-11-30,3981,0.45717423133235724
Ludhiana,2025-10-31,4475,0.45433864153396164
Bhavnagar,2025-12-31,2860,0.4532520325203253
Hingoli,2025-11-30,10238,0.45322924059616754
Gadag,2025-10-31,1126,0.4529032258064516
Hoshangabad,2025-09-30,430,0.45270270270270263
Rajsamand,2025-09-30,1303,0.45261984392419174
Baudh,2025-12-31,61,0.45238095238095233
Khairagarh Chhuikhadan Gandai,2025-10-31,228,0.4522292993630572
Mumbai( Sub Urban ),2025-10-31,174,0.44999999999999996
Sarangarh-Bilaigarh,2025-12-31,719,0.4495967741935485
Jalandhar,2025-09-30,2032,0.449358059914408
Kachchh,2025-12-31,2974,0.4486117876278617
Sirmaur,2025-10-31,617,0.448356807511737
Barddhaman,2025-11-30,11510,0.4477987421383647
Sri Muktsar Sahib,2025-10-31,969,0.4462686567164178
Charkhi Dadri,2025-12-31,509,0.4460227272727273
Rangareddy,2025-10-31,354,0.4448979591836735
Koderma,2025-12-31,861,0.44463087248322153
Muzaffarnagar,2025-11-30,5319,0.4445953286257469
Lower Siang,2025-12-31,13,0.4444444444444444
Bemetara,2025-10-31,2000,0.4440433212996391
Bhagalpur,2025-12-31,5977,0.44232625482625476
Dhemaji,2025-10-31,1578,0.441095890410959
Gadag,2025-09-30,775,0.4405204460966543
Andamans,2025-10-31,23,0.4375
Parvathipuram Manyam,2025-12-31,470,0.43730886850152895
Dharashiv,2025-12-31,237,0.4363636363636363
Dewas,2025-05-31,1935,0.43439584877687176
Tirupattur,2025-12-31,562,0.4336734693877551
Kandhamal,2025-10-31,1699,0.43254637436762233
South Tripura,2025-10-31,1421,0.43245967741935476
Ramanathapuram,2025-09-30,1739,0.4324546952224053
Changlang,2025-09-30,455,0.4308176100628931
Sukma,2025-09-30,525,0.43051771117166204
Baloda Bazar,2025-12-31,4998,0.43045220377790505
Vidisha,2025-07-31,761,0.43045112781954886
ANUGUL,2025-11-30,10,0.4285714285714286
Tirap,2025-10-31,30,0.4285714285714286
HOOGHLY,2025-11-30,10,0.4285714285714286
Churachandpur,2025-11-30,1708,0.42809364548494977
Kurnool,2025-05-31,4803,0.4277645659928657
Champawat,2025-11-30,571,0.4275
Jabalpur,2025-11-30,3292,0.4269614217598612
Vadodara,2025-12-31,5662,0.42691532258064524
Eluru,2025-12-31,916,0.4267912772585669
Nalanda,2025-12-31,5994,0.4254458977407847
Saran,2025-10-31,9762,0.424693520140105
Seraikela-kharsawan,2025-10-31,373,0.4236641221374047
Davangere,2025-12-31,1345,0.42328042328042326
Sonitpur,2025-10-31,2537,0.42288278182837913
Yanam,2025-12-31,27,0.42105263157894735
Dhaulpur,2025-12-31,27,0.42105263157894735
Harda,2025-12-31,301,0.41981132075471694
Anuppur,2025-12-31,904,0.4191522762951334
Dantewada,2025-10-31,105,0.41891891891891886
Botad,2025-12-31,380,0.4179104477611941
Dumka,2025-10-31,2868,0.4176964903608502
Agra,2025-10-31,7400,0.4176245210727969
Kallakurichi,2025-10-31,533,0.41755319148936176
Pune,2025-11-30,24470,0.41690793283149974
Baleswar,2025-10-31,2010,0.41549295774647876
Nalbari,2025-10-31,1043,0.4151967435549526
Ghaziabad,2025-11-30,7043,0.4145410725045189
yadgir,2025-10-31,127,0.4111111111111112
Panipat,2025-10-31,1983,0.41038406827880514
Hazaribagh,2025-10-31,2210,0.41033822590938107
Tirupati,2025-10-31,795,0.40957446808510634
Bhopal,2025-04-30,2683,0.4083989501312335
Narmadapuram,2025-12-31,314,0.40807174887892383
Kannauj,2025-09-30,2760,0.40744518103008676
Kheri,2025-11-30,7402,0.4069568523094469
Dhamtari,2025-10-31,1695,0.4066390041493777
Kasganj,2025-12-31,2781,0.40596562184024276
Mungeli,2025-10-31,1739,0.4058205335489087
Lucknow,2025-11-30,7219,0.4055685358255452
North Delhi,2025-12-31,1326,0.40466101694915246
Kakinada,2025-10-31,847,0.40464344941956876
Sehore,2025-12-31,979,0.4045911047345767
Sakti,2025-10-31,445,0.40378548895899047
Dharwad,2025-10-31,1718,0.4024489795918367
Davanagere,2025-12-31,227,0.4012345679012346
Bardhaman,2025-11-30,1734,0.4006462035541196
Maharajganj,2025-11-30,4567,0.40049064704078496
Kulgam,2025-11-30,273,0.3999999999999999
Surendranagar,2025-10-31,49,0.3999999999999999
Shi-yomi,2025-10-31,7,0.3999999999999999
Kinnaur,2025-12-31,91,0.3999999999999999
Garhwa *,2025-12-31,154,0.3999999999999999
Chirang,2025-12-31,813,0.39931153184165225
Shimla,2025-12-31,737,0.39848197343453506
Sonbhadra,2025-11-30,3298,0.3974576271186441
Narmada,2025-11-30,429,0.39739413680781754
Marigaon,2025-12-31,2470,0.3970588235294117
Wokha,2025-10-31,67,0.39583333333333326
Tawang,2025-09-30,92,0.39393939393939403
Rajanna Sircilla,2025-10-31,906,0.39384615384615396
Sitapur,2025-12-31,9506,0.3928205128205129
Kanniyakumari,2025-10-31,1952,0.39229671897289586
SAS Nagar (Mohali),2025-10-31,2049,0.3910386965376782
Palnadu,2025-12-31,847,0.3908045977011494
Dohad,2025-11-30,318,0.3886462882096069
Valsad,2025-12-31,2069,0.38859060402684564
Jaipur,2025-11-30,8404,0.38840244506856103
Karimnagar,2025-10-31,5689,0.38722262862716406
Bhind,2025-11-30,1770,0.38714733542319757
Budaun,2025-11-30,6087,0.3862445912092918
Shivamogga,2025-12-31,905,0.3859111791730474
West Kameng,2025-10-31,133,0.38541666666666674
Bhadrak,2025-10-31,2100,0.38522427440633256
Murshidabad,2025-11-30,14579,0.385046551396542
Khairagarh Chhuikhadan Gandai,2025-12-31,317,0.38427947598253276
Arwal,2025-09-30,1665,0.3840399002493766
Kodarma,2025-12-31,155,0.3839285714285714
Wayanad,2025-09-30,625,0.3827433628318584
Cuttack,2025-12-31,2227,0.38237119801365616
Balangir,2025-10-31,2336,0.3822485207100592
Rajsamand,2025-11-30,1756,0.3815892997639654
Jhansi,2025-11-30,3161,0.38155594405594395
Gurgaon,2025-11-30,4284,0.3814898419864561
Kra Daadi,2025-12-31,29,0.38095238095238093
Raigad,2025-10-31,1182,0.3808411214953271
Surat,2025-09-30,7355,0.38018389941827735
Baran,2025-11-30,1760,0.3793103448275863
Nayagarh,2025-10-31,1124,0.37914110429447856
Mon,2025-09-30,182,0.3787878787878789
Betul,2025-12-31,1511,0.3786496350364963
Siddharthnagar,2025-11-30,4469,0.378470080197409
Saharanpur,2025-11-30,5491,0.37826305220883527
Gaurela-pendra-marwahi,2025-12-31,164,0.37815126050420167
Mungeli,2025-12-31,2199,0.3778195488721805
Sarangarh-Bilaigarh,2025-11-30,496,0.37777777777777777
Bathinda,2025-10-31,2027,0.377038043478261
Hoshiarpur,2025-10-31,1819,0.3769871309613928
Sindhudurg,2025-11-30,2737,0.37606837606837606
Wanaparthy,2025-10-31,1653,0.375207986688852
Niwari,2025-12-31,88,0.375
Jajpur,2025-12-31,11,0.375
Kiphire,2025-10-31,110,0.375
Bhadohi,2025-12-31,455,0.37462235649546827
Dr. B. R. Ambedkar Konaseema,2025-12-31,753,0.37408759124087587
Mainpuri,2025-11-30,3048,0.37359170797656605
Faridabad,2025-12-31,3873,0.373404255319149
Sri Potti Sriramulu Nellore,2025-10-31,700,0.37254901960784315
Khorda,2025-12-31,1680,0.37142857142857144
South West Khasi Hills,2025-10-31,133,0.3711340206185567
Nainital,2025-11-30,1238,0.3709856035437431
Singrauli,2025-10-31,2004,0.37072503419972636
Sirsa,2025-05-31,3531,0.3701979045401629
Udham Singh Nagar,2025-04-30,5418,0.3699115044247787
Paschim Medinipur,2025-11-30,13750,0.3687039617758312
Chhindwara,2025-12-31,1735,0.3682965299684542
South Garo Hills,2025-12-31,97,0.3661971830985915
Morbi,2025-10-31,635,0.36559139784946226
Jaipur,2025-09-30,6067,0.3652115211521152
JAJPUR,2025-12-31,749,0.3642987249544627
South 24 Parganas,2025-11-30,20079,0.3636919315403424
Vaishali,2025-12-31,6880,0.36345620293301617
Purba Medinipur,2025-11-30,5559,0.36283402794802644
Bongaigaon,2025-12-31,1236,0.3627342888643881
Krishna,2025-10-31,4515,0.36240193120096564
Bemetara,2025-12-31,2111,0.36193548387096763
Patan,2025-10-31,1368,0.36119402985074633
Katihar,2025-10-31,10997,0.36101485148514856
Palakkad,2025-09-30,1566,0.36055603822762805
Azamgarh,2025-12-31,7299,0.36023108460678355
North Sikkim,2025-11-30,34,0.3600000000000001
East Midnapore,2025-10-31,1523,0.3598214285714285
Narmadapuram,2025-11-30,223,0.3597560975609757
Nagarkurnool,2025-10-31,1524,0.35950044603033016
Kishtwar,2025-12-31,235,0.35838150289017334
Raipur,2025-12-31,3711,0.35735186539868335
Doda,2025-12-31,709,0.3530534351145038
Tirunelveli,2025-10-31,3980,0.35282121006118294
Goalpara,2025-10-31,1649,0.35274815422477435
North West Delhi,2025-10-31,5171,0.3526026680617316
Sirohi,2025-11-30,1349,0.35170340681362733
Chikmagalur,2025-10-31,50,0.3513513513513513
Etawah,2025-09-30,2944,0.3510784763653052
Baleshwar,2025-10-31,929,0.35029069767441867
Garhwal,2025-12-31,27,0.3500000000000001
Tiruppur,2025-10-31,3744,0.3496755587599134
Nandyal,2025-12-31,839,0.3488745980707395
Longleng,2025-10-31,116,0.34883720930232553
Baksa,2025-10-31,743,0.34845735027223235
Sawai Madhopur,2025-10-31,1227,0.34835164835164845
Reasi,2025-12-31,330,0.346938775510204
Purbi Singhbhum,2025-11-30,404,0.3466666666666667
Nuapada,2025-10-31,1273,0.34566596194503174
Bastar,2025-12-31,3308,0.3452623017486782
Morbi,2025-04-30,1263,0.34504792332268375
Lakshadweep,2025-12-31,86,0.34375
Shimoga,2025-12-31,893,0.34285714285714275
Navsari,2025-10-31,1052,0.34012738853503177
Biswanath,2025-12-31,489,0.3397260273972602
Gwalior,2025-11-30,2358,0.33901192504258937
